347688,850506,n:1,
6730,855833,1:1,
23265,853359,1:1,751795
9489,850352,1:1,1250918
339221,856699,n:1,
9775,851584,n:m,
9775,853303,n:m,
57521,856593,1:1,834546
79643,855101,1:1,672118
71,850504,1:1,
55666,852468,1:1,1229185
6182,852811,1:1,1248914
1468,851063,n:1,
5034,850314,n:m,960967
5034,852130,n:m,
396,851420,n:1,
5833,852890,1:1,
HUMAN37130,856744,n:1,
64118,854895,1:1,1237363
260334,850506,n:1,
9097,850562,1:1,
1068,854431,n:1,
7298,854241,1:1,1204279
10403,854662,1:1,961193
3613,851881,n:m,
3613,856442,n:m,
84617,850506,n:1,
10939,856737,1:m,
10939,855114,1:m,961139
10650,851766,n:m,952788
10650,850865,n:m,
10650,850890,n:m,
81929,852778,1:1,961459
171586,852476,1:1,
4864,856101,n:1,1151120
143471,854119,n:1,
10982,856736,n:1,961224
55250,853114,1:1,1216733
HUMAN38241,850941,1:1,1195043
498,852177,1:1,1198486
51124,856806,n:1,1233389
51124,856806,n:1,
6139,853262,n:m,
6139,853674,n:m,1208826
6139,853262,n:m,1208827
6139,853674,n:m,
4200,853839,n:1,
2235,854347,1:1,784569
4677,856412,1:1,1184761
5205,851667,n:m,
5205,856913,n:m,
90701,854840,n:1,
23556,853690,1:1,1207371
9525,856303,n:1,
55748,850605,1:1,1210579
374868,854763,n:1,780294
80148,855022,1:1,
10907,856197,1:1,1164013
997,851624,1:1,
5434,852451,1:1,1240134
2879,852546,n:m,
2879,854855,n:m,1177816
2879,853842,n:m,
513,851560,1:1,
6209,854117,1:1,1244977
92840,856140,n:1,
51690,855575,1:1,1217102
26517,853093,1:1,
6449,854168,n:1,
7064,850301,n:1,
7089,850445,n:1,
83475,853534,1:1,960941
1938,851993,1:1,
25873,855232,1:m,
25873,855826,1:m,699681
9361,852259,1:1,1223148
56931,851117,1:1,1237360
5990,850873,1:1,
284427,852491,n:m,
284427,854672,n:m,
284427,854811,n:m,
284427,856712,n:m,
79085,855641,1:1,917385
10382,850506,n:1,
9322,856514,n:1,
56949,852025,1:1,961065
6813,851742,n:1,
115704,855230,1:1,
10469,854790,1:1,1239611
1994,850346,n:m,
1994,855728,n:m,
6234,850969,1:m,1243519
6234,854338,1:m,
9230,856753,n:m,961830
9230,852662,n:m,
4542,853729,n:m,
4542,855136,n:m,
59286,855767,1:1,941942
5300,853475,1:1,
HUMAN40558,854682,1:1,
56342,851907,1:m,
56342,856463,1:m,719002
8666,852039,1:1,960949
65095,855408,1:1,961109
10053,855869,n:1,
11018,851226,n:m,
11018,854181,n:m,
HUMAN41105,856465,1:1,1187461
30000,852305,n:1,1209373
439,851458,1:1,944560
7001,852064,1:m,
7001,854980,1:m,
10535,855652,1:1,1232820
2193,850522,1:1,1240529
5886,856674,n:1,
55621,851698,1:1,1236660
84245,856234,1:1,1199157
5566,853275,n:m,
5566,853688,n:m,
5566,855898,n:m,961318
3337,855725,n:1,963169
9524,851547,n:1,1176064
11283,852011,n:1,
66002,852011,n:1,
8529,852011,n:1,
7171,855645,n:1,
8907,855869,n:1,1221327
79939,853246,1:m,
79939,854484,1:m,
84705,855037,1:1,1162063
376497,852329,n:1,
25796,850437,1:m,
25796,853163,1:m,1229748
25796,856568,1:m,
25796,855769,1:m,
6142,855283,1:1,1195325
6528,856370,1:1,
51477,853288,1:1,1248325
7311,854658,1:1,961294
5976,855104,1:1,691037
54555,856574,1:1,961003
284439,856391,n:m,917328
284439,856121,n:m,
57130,856681,1:1,
9141,855096,1:1,1240824
11136,852946,n:m,
11136,856349,n:m,
56301,852946,n:m,
56301,856349,n:m,
5184,850556,1:1,1249423
26065,856247,n:1,
2821,852495,1:1,902699
10054,851998,1:1,
26330,853106,n:m,
26330,853395,n:m,
26330,853465,n:m,
1340,850727,1:1,1228042
5438,852810,1:1,1239692
284406,856316,1:1,
90522,855458,1:1,714871
22933,856092,n:1,912666
6183,855772,1:1,
54623,852582,1:1,
6217,851476,1:1,1204063
6829,854999,1:1,961004
2091,851548,n:1,
5704,852003,1:1,960914
79934,852758,n:1,
56915,852987,1:1,961469
6223,855414,1:m,1218256
6223,854028,1:m,
10567,855683,1:1,
2931,855409,1:1,
10452,855243,n:1,1214066
2068,856918,1:1,901415
6633,850981,1:1,
54814,850573,n:1,
5536,853023,1:1,1195465
805,852406,n:1,
1175,853521,n:1,1247164
10055,856310,1:1,784010
8775,852230,n:1,
29997,855957,1:1,961126
3978,851391,1:1,1189350
10945,852240,n:1,
83743,855161,1:1,960935
6141,855415,1:1,1251265
587,856615,n:m,1247720
587,853613,n:m,
2997,850569,n:m,1151939
2997,850962,n:m,
10856,855841,1:1,1249746
23521,854673,1:m,
23521,855655,1:m,1244283
6205,852337,1:1,1244565
6237,850392,n:1,
3276,852322,n:1,
160,852243,n:1,
9476,855949,n:1,
5424,851456,1:1,824449
90353,852661,1:1,
2109,853121,1:1,866853
5518,851217,n:1,
26121,852983,1:1,1150856
6203,852487,1:m,
6203,856024,1:m,1218543
112724,855540,n:1,
6795,855892,n:1,
10597,852556,n:1,1189468
6193,853587,1:1,
10998,852329,n:1,
27243,853868,1:1,675935
9040,851015,1:1,
26155,854381,1:1,1210782
29101,855499,n:1,
65220,855913,1:1,
2782,854387,n:1,961002
11079,850354,1:1,1209570
5192,851858,1:1,795406
8514,855385,n:m,
8514,856017,n:m,
6146,850509,n:1,
23463,852019,1:1,
2023,853169,n:m,1250150
2023,856579,n:m,
2023,855373,n:m,
2023,854575,n:m,
155184,851352,n:m,
155184,851943,n:m,
155184,851944,n:m,
155184,851946,n:m,
155184,851995,n:m,
155184,852108,n:m,
155184,852149,n:m,
155184,856640,n:m,
155184,850536,n:m,
155184,856492,n:m,
155184,856494,n:m,
155184,856496,n:m,
155184,853236,n:m,
155184,853216,n:m,
155184,853623,n:m,
155184,850770,n:m,
155184,855023,n:m,
155184,855398,n:m,
155184,855809,n:m,
155184,854009,n:m,
155184,854050,n:m,
6518,851352,n:m,
6518,851943,n:m,
6518,851944,n:m,
6518,851946,n:m,
6518,851995,n:m,
6518,852108,n:m,
6518,852149,n:m,
6518,856640,n:m,
6518,850536,n:m,
6518,856492,n:m,
6518,856494,n:m,
6518,856496,n:m,
6518,853236,n:m,
6518,853216,n:m,
6518,853623,n:m,
6518,850770,n:m,
6518,855023,n:m,
6518,855398,n:m,
6518,855809,n:m,
6518,854009,n:m,
6518,854050,n:m,
84275,852491,n:m,
84275,854672,n:m,
84275,854811,n:m,917351
84275,856712,n:m,
5226,853172,1:m,
5226,856589,1:m,1226822
6723,856182,1:1,1218077
2475,853529,1:m,
2475,853632,1:m,750844
4524,852752,1:1,844453
9249,851146,1:1,
284723,853739,n:1,
6390,850685,1:1,1185569
8659,856432,1:1,950126
51154,853860,1:1,1172923
54896,852444,1:m,
54896,854061,1:m,
832,854777,1:1,892503
978,850946,1:1,
HUMAN47879,856716,1:1,1166516
998,850930,1:1,961027
6920,852839,n:1,
6135,852976,1:m,
6135,856217,1:m,1250489
11313,850809,n:1,1197994
HUMAN48121,855316,1:1,
79947,852287,1:1,1250597
84243,850947,n:1,965428
54707,854436,1:1,1170248
23673,854201,n:1,780108
6118,855404,n:1,1241039
1104,852782,1:1,961252
51102,852314,1:1,728730
23633,855532,n:1,960960
8668,855177,1:1,960899
3065,855386,n:1,1193053
5928,856654,n:1,960961
204,851812,1:1,960832
5690,856731,1:1,1209124
27095,853942,n:1,1233017
10946,851531,1:1,1194738
51118,853762,1:1,1151014
54802,854448,1:1,
10487,855584,n:1,750958
10269,853581,1:1,745907
1503,852241,n:m,1250885
1503,853567,n:m,
79717,854726,1:1,1230275
6513,851352,n:m,
6513,851943,n:m,
6513,851944,n:m,
6513,851946,n:m,
6513,851995,n:m,
6513,852108,n:m,
6513,852149,n:m,
6513,856640,n:m,
6513,850536,n:m,
6513,856492,n:m,
6513,856494,n:m,
6513,856496,n:m,
6513,853236,n:m,
6513,853216,n:m,
6513,853623,n:m,
6513,850770,n:m,
6513,855023,n:m,
6513,855398,n:m,
6513,855809,n:m,
6513,854009,n:m,
6513,854050,n:m,
64834,851087,n:1,
9670,854331,n:1,
1802,853643,1:1,1246985
533,856421,1:1,1152268
6202,852206,1:1,1239889
8891,854434,1:1,
7389,851617,1:1,783890
10327,852446,n:m,
10327,851974,n:m,
10327,856504,n:m,
10327,853559,n:m,
10327,854287,n:m,
260293,855029,1:1,
51727,853844,n:1,961365
112970,853750,1:1,1163389
91408,856070,n:1,
2882,852546,n:m,
2882,854855,n:m,
2882,853842,n:m,1177817
HUMAN49941,851285,1:1,918629
54987,850452,1:1,1243331
7268,852452,1:1,923306
25973,856820,1:1,1245915
HUMAN50091,852088,n:1,961879
55277,851687,1:1,759017
51361,852794,n:1,
1573,852011,n:1,
29929,854163,1:1,676020
5236,853732,n:m,
5236,855131,n:m,
205,856917,n:1,961835
1491,851221,1:1,940324
127253,852832,1:1,1215077
5876,856306,1:1,1234970
4438,850545,1:1,1135878
10026,851931,1:1,673745
11080,855725,n:1,
5567,853275,n:m,
5567,853688,n:m,962672
5567,855898,n:m,
80135,856488,1:1,752540
2959,856201,1:1,709382
56267,853386,n:1,1144755
6125,855972,1:1,
50999,851226,n:m,1237760
50999,854181,n:m,
54874,856514,n:1,961581
199857,852362,1:1,
51375,853416,n:1,
178,856314,1:1,943561
54482,853995,1:1,1180599
148867,855284,n:m,
148867,854494,n:m,
51611,850869,1:1,1230345
6814,851742,n:1,
6301,851587,1:1,1212410
5686,853168,1:1,1218156
2773,856741,n:m,
2773,856394,n:m,
271,852587,1:1,
10390,856523,n:1,750360
27159,851977,n:1,963111
515,856027,1:1,
5906,853056,n:1,
829,853862,n:1,
HUMAN51449,854973,n:1,
6847,851879,1:1,
10905,853595,n:1,
10885,850820,1:1,960913
10352,851861,1:1,1245452
3158,854913,n:1,
9554,850973,1:1,795662
644591,851733,n:m,
644591,851898,n:m,
644591,856454,n:m,
644591,854897,n:m,
653598,851733,n:m,
653598,851898,n:m,
653598,856454,n:m,
653598,854897,n:m,
8360,852294,n:1,842605
723790,852283,n:m,
723790,851811,n:m,
723790,852283,n:m,
723790,851811,n:m,
8360,852294,n:1,
8338,852283,n:m,
8338,851811,n:m,
317772,852283,n:m,
317772,851811,n:m,
11311,852785,1:1,678909
55204,851978,n:1,
55793,855910,1:1,
58497,856608,1:1,1184162
5710,856607,1:1,1247483
5692,850611,1:1,1166432
HUMAN52283,852329,n:1,
5872,850543,n:1,
5872,850543,n:1,
6232,856415,n:m,1241940
6232,853700,n:m,
7170,855645,n:1,
80308,855216,1:1,948756
5313,851193,n:m,
5313,854529,n:m,
2224,853272,1:1,1236443
7203,853438,1:1,847241
128240,855521,1:1,1250285
8407,854549,1:1,
93183,853470,1:1,
477,851608,n:m,
477,851609,n:m,
477,851610,n:m,
480,851608,n:m,
480,851609,n:m,707443
480,851610,n:m,
1314,851410,1:1,960920
HUMAN53107,854459,1:1,784024
5202,856715,1:1,878543
4817,853316,1:1,952464
5498,856733,1:1,
84134,855243,n:1,
3310,851259,n:m,
3310,852203,n:m,
3310,856840,n:m,
3310,850636,n:m,
11266,854844,1:1,1168454
6675,851455,n:1,1225680
51478,850790,1:1,1239964
83540,854085,1:1,961178
25874,856567,1:1,
261726,856153,1:1,1238375
9588,852215,1:1,
55157,856000,1:1,1184758
2752,856147,1:1,1156277
7175,853970,1:1,961189
HUMAN53934,850864,n:1,
127124,856435,n:1,
779,853131,n:1,
55705,852610,1:1,1191766
10440,853298,n:1,
51094,852102,n:m,
51094,854160,n:m,
51706,854768,n:m,
51706,853707,n:m,
51706,854914,n:m,
51706,854887,n:m,
1116,851977,n:1,
1118,851977,n:1,
493,852878,n:1,
6635,854330,1:1,1247510
127845,855337,n:1,
5929,851265,1:1,813997
148811,853267,1:1,
115019,856111,n:1,
1510,855949,n:1,
1939,851695,1:1,1176886
5208,853286,n:1,820499
55432,850500,1:1,1238753
57172,854144,1:1,
3290,855266,n:1,
27042,854717,1:1,1240259
7779,855284,n:m,1188799
7779,854494,n:m,
1063,851727,n:1,965183
51018,856264,1:1,1231208
55532,855284,n:m,
55532,854494,n:m,
55699,856067,1:1,
4931,850625,1:1,961188
29097,852511,n:m,
29097,852826,n:m,1169414
3930,855441,n:1,
9725,850942,1:m,
9725,855308,1:m,
29920,856744,n:1,
3021,852295,n:1,
56997,852758,n:1,946387
375,851335,n:m,
375,851418,n:m,
2987,852065,1:1,1195768
92815,852283,n:m,
92815,851811,n:m,
23456,850885,n:m,
23456,855858,n:m,960891
9804,852973,n:1,1141074
9453,856036,1:1,
6905,856724,n:1,1243602
6905,856724,n:1,
56605,854909,n:1,736732
2271,855866,1:1,
8564,852179,1:1,663175
159,855501,n:1,1244863
1457,854776,n:1,961097
140809,853776,1:1,943515
2280,855587,n:1,
55968,852222,n:1,
10528,850894,1:1,1150855
3420,855691,n:1,1217812
3704,853532,1:1,1238393
5111,852385,1:1,1225807
8760,852317,n:1,
51605,855663,1:1,1247263
55304,851634,n:1,
11034,850676,n:1,
10621,855737,1:1,
10483,856311,n:1,
92675,851307,1:1,
51126,856249,1:1,1231553
51340,850808,1:1,960905
22803,854213,1:1,1186726
63908,852230,n:1,1217933
84532,851245,n:m,961776
84532,850846,n:m,
955,856669,n:1,
5834,856289,n:1,1154947
9837,851576,1:1,1220347
100101490,856725,n:1,
9777,851685,n:m,698601
9777,850772,n:m,
22919,856736,n:1,
128866,850712,n:1,672119
8894,855838,1:1,961676
191,856766,1:1,953976
83737,856862,n:1,698924
128869,851181,1:1,961034
55902,851245,n:m,
55902,850846,n:m,
2937,854108,1:1,875063
57644,856418,n:1,
3692,856126,1:1,1224948
51614,851256,n:1,889780
9054,850343,1:1,1181030
140823,856006,1:1,1179445
9584,853997,1:1,
9675,853834,1:1,1227324
140679,853457,1:1,961657
79913,855665,1:1,767169
7150,854156,n:1,961101
10955,851682,n:1,
100,855581,1:1,1172694
51604,856595,1:1,699650
11065,854517,1:1,828835
10005,853477,1:1,1232029
5476,852436,1:m,
5476,855343,1:m,1182170
51006,854970,1:1,859547
112858,853178,1:1,1222170
81031,851352,n:m,
81031,851943,n:m,
81031,851944,n:m,
81031,851946,n:m,
81031,851995,n:m,
81031,852108,n:m,
81031,852149,n:m,
81031,856640,n:m,
81031,850536,n:m,
81031,856492,n:m,
81031,856494,n:m,
81031,856496,n:m,
81031,853236,n:m,
81031,853216,n:m,
81031,853623,n:m,
81031,850770,n:m,
81031,855023,n:m,
81031,855398,n:m,
81031,855809,n:m,
81031,854009,n:m,
81031,854050,n:m,
10564,851748,n:1,
1434,852612,1:1,1221310
HUMAN57445,850652,1:1,961413
7335,852793,n:1,1216069
8813,856313,1:1,
27304,856511,1:1,784008
10079,854763,n:1,
5203,855569,1:1,
6790,855892,n:1,
8480,856844,1:1,
8675,854142,1:1,780104
51012,851766,n:m,
51012,850865,n:m,952786
51012,850890,n:m,
149986,856247,n:1,962375
5688,854119,n:1,1218162
26164,856573,1:1,
6227,853305,1:m,1251310
6227,853931,1:m,
55738,851372,1:1,1238874
10139,856056,n:1,953178
54963,855746,1:1,811898
24148,852344,1:1,960912
6919,852839,n:1,
102724159,850422,n:1,
102724560,853059,n:1,1193214
29104,851718,1:1,1236344
10694,853447,1:1,847240
6647,853568,1:1,1148126
2618,852617,1:1,1196492
539,851892,1:1,
54093,856346,1:1,
8208,854869,1:1,961795
102724560,853059,n:1,
8566,856683,1:m,945250
8566,855761,1:m,
56894,851581,n:1,
5822,850422,n:1,960932
5211,853155,n:m,
5211,855245,n:m,
7327,855036,1:1,828830
6612,852122,n:1,
4047,856470,1:1,1218857
27440,853944,1:1,
6576,852594,n:m,917338
6576,853558,n:m,
6576,854397,n:m,
6576,855969,n:m,
8218,852666,n:1,
8318,850793,1:1,1225556
5413,850358,n:m,
5413,856507,n:m,
5413,853539,n:m,
HUMAN59202,850358,n:m,
HUMAN59202,856507,n:m,
HUMAN59202,853539,n:m,770361
6545,852361,1:m,
6545,853104,1:m,
6545,853912,1:m,
HUMAN59374,851006,n:1,
29799,852231,n:1,770796
5594,852265,n:m,
5594,852931,n:m,
5594,856425,n:m,
5594,850803,n:m,
2687,851006,n:1,
6634,850839,n:1,738600
6634,850839,n:1,
2678,851006,n:1,
150274,852866,1:1,
162,853461,1:1,
23481,852995,1:1,1207896
23762,851286,1:1,822009
4733,851195,1:1,710169
9681,853603,1:1,1211485
4174,850980,1:1,1134256
4627,856418,n:1,961170
7263,854425,n:1,
4357,854425,n:1,939080
26088,856508,n:1,961464
57026,851362,n:1,
11015,852240,n:1,
10521,855611,1:1,
11144,856926,1:1,1192906
6122,854229,n:1,1251237
112268293,850967,n:1,
158,851073,1:1,1238060
10478,852491,n:m,
10478,854672,n:m,
10478,854811,n:m,
10478,856712,n:m,
63929,856811,1:1,1249421
9978,853986,1:1,
5905,855275,1:1,961251
HUMAN60797,851013,1:1,1248349
84844,856209,1:1,1251458
171568,853713,1:1,1232400
5372,850499,n:1,
2547,855328,1:1,808720
4809,856687,1:1,1245368
55964,850358,n:m,770360
55964,856507,n:m,
55964,853539,n:m,
1727,854768,n:m,
1727,853707,n:m,906872
1727,854914,n:m,
1727,854887,n:m,
27127,850540,n:1,
55687,851529,1:1,1191650
79087,855764,1:1,1234576
6300,852265,n:m,
6300,852931,n:m,
6300,856425,n:m,
6300,850803,n:m,
5600,852265,n:m,
5600,852931,n:m,
5600,856425,n:m,961225
5600,850803,n:m,
9997,852325,n:1,
26751,850580,1:m,961528
26751,856409,1:m,
52,856187,1:1,
55256,855021,1:1,1178810
6201,855628,1:m,
6201,854263,1:m,1251357
55821,854847,1:1,1156887
129642,854346,1:1,
285148,854293,1:1,
6241,853427,n:1,1219318
4953,853651,n:1,
79954,853048,1:1,1236399
7447,851979,n:1,
79677,851099,1:1,961125
57665,855540,n:1,
2281,855587,n:1,
375189,854289,1:1,
85465,856523,n:1,
56896,854845,n:1,
22924,856736,n:1,
4358,850953,1:1,
HUMAN62043,853535,1:1,1170250
64080,850402,1:1,929553
23160,852007,1:1,
51072,853464,1:1,
55622,855403,1:1,
253635,850976,1:1,
10153,851632,1:1,1226359
25797,850573,n:1,
130589,856617,1:m,925964
130589,855808,1:m,
5495,852224,1:1,
HUMAN62459,851558,n:1,
90423,854509,1:1,
805,852406,n:1,
4436,854063,1:1,1135876
2956,851671,1:1,1135874
494143,856910,n:1,821049
23198,850541,1:1,1251181
6233,850864,n:1,961030
4528,854135,1:1,
57223,855520,n:1,962560
5194,850888,1:1,1198866
7514,853133,1:1,1155518
10575,851412,1:1,847236
7360,853830,1:1,1225679
10097,851532,1:1,767163
56902,854317,1:1,1234495
5534,853644,n:1,960951
2673,853757,n:1,1203309
27247,853826,1:1,798862
22848,850785,1:1,
7072,855716,n:1,
6637,850528,1:1,1164603
525,852424,n:1,
113419,856587,1:1,907816
10199,853458,1:1,961259
23233,852618,n:1,1196438
6697,854853,1:1,
94097,854445,n:1,1204106
10574,853333,1:1,847242
51002,854972,1:1,788885
10797,853955,n:1,
7841,852857,1:1,697457
8802,854310,1:1,1250132
10618,853967,1:1,
4144,852113,n:m,1242240
4144,850877,n:m,
8673,851203,n:m,795664
8673,854505,n:m,
10713,850555,1:1,
25885,854519,1:1,1247540
51652,853825,n:1,
100526767,853825,n:1,675934
55258,850420,1:1,1193210
22934,854262,1:1,1238724
9391,851860,1:1,961255
23020,856919,1:1,1183786
23397,852180,1:1,
10120,856530,n:1,767167
25972,853901,1:1,
51601,853401,1:1,
10190,851764,1:1,1241743
9669,851196,1:1,961151
79031,854456,n:1,1237223
6160,851484,1:m,
6160,851122,1:m,1203060
9448,850334,1:1,
151011,851024,n:1,
84172,856119,1:1,1185729
6574,852599,1:1,
150472,855763,n:1,
80255,852048,1:m,
80255,854990,1:m,859529
10096,853528,n:1,767164
57628,856423,n:m,
57628,854394,n:m,955191
8886,855335,1:1,960964
130355,853949,1:1,795548
1622,852925,n:1,
HUMAN64613,854663,1:1,1239493
84084,850966,n:1,
92856,855649,1:1,752539
150786,850966,n:1,
7278,854915,n:m,
7278,854889,n:m,
4175,852673,1:1,1134259
1615,850643,1:1,1184762
8942,850933,1:1,1181034
10254,856387,n:1,
2820,854651,1:1,1246560
10213,850554,1:1,1246005
1803,856423,n:m,
1803,854394,n:m,
2191,856423,n:m,955145
2191,854394,n:m,
151258,856645,1:1,961143
8647,853671,n:1,
8520,856106,1:1,
HUMAN65607,852313,1:1,1248695
57703,853195,1:1,961529
54529,854877,1:1,
64172,851454,1:1,1249976
94101,852926,n:m,
94101,851064,n:m,1209868
26275,851606,1:1,
9330,852938,1:1,961183
23451,855332,1:1,736583
3329,850963,1:1,847235
3336,854185,1:1,1240084
92935,853081,1:1,
60491,852651,1:1,
7341,852122,n:1,
51602,854487,1:1,1150857
55759,854446,1:1,961081
1933,851260,1:1,1185461
130749,856533,n:1,
3417,851493,n:m,1217813
3417,850871,n:m,
3417,855723,n:m,
200576,850574,1:1,1231512
6120,853322,n:1,1247086
4632,852772,n:1,
1373,853573,1:1,1147681
471,850715,1:m,
471,855149,1:m,690872
6168,853557,1:1,1238665
10109,855771,1:1,942568
64114,855411,n:1,
6556,856447,n:m,
6556,850721,n:m,
6556,854027,n:m,
9125,855428,1:1,
84812,855860,n:1,
617,851981,1:1,759195
8576,855840,1:1,961180
7277,854915,n:m,
7277,854889,n:m,
23549,856513,1:1,1224198
130367,853307,n:1,
10056,850749,1:1,1190607
116255,854419,n:1,
2181,854808,n:m,
2181,855288,n:m,
2181,854495,n:m,961036
130340,853521,n:1,
8452,852886,n:1,1214897
51719,853646,n:1,675757
5707,854735,1:1,698904
189,850514,1:1,1235609
5510,853641,1:1,961118
3069,853365,1:1,
23192,855498,1:1,
1841,853520,1:1,1189655
84289,856490,n:1,
728294,851376,1:m,1152434
728294,856638,1:m,
56852,850430,1:1,1241090
10093,853856,n:1,1196060
HUMAN68349,853856,n:1,
55831,853628,1:1,1202289
HUMAN68472,850905,1:1,960927
491,852878,n:1,
10533,856576,1:1,1241480
6161,852185,1:1,912911
27258,851159,1:1,1164602
26061,856694,1:1,
285381,852207,1:1,
5868,853884,n:m,
5868,855631,n:m,
5868,854256,n:m,962125
6138,850716,1:m,1230259
6138,855150,1:m,
7155,855636,n:1,1249643
54995,856790,1:1,960831
201595,852862,n:1,942203
23171,851539,n:m,1177217
23171,854095,n:m,
10015,854449,1:m,960981
10015,856021,1:m,
4292,855203,1:1,959971
5333,855860,n:1,1134891
30,854646,1:1,
9942,853108,1:1,759018
11280,853131,n:1,
54977,851439,1:1,917337
3921,853128,1:m,1235446
3921,850737,1:m,
10289,855477,n:1,
51099,851703,1:1,
23395,851098,1:1,
22908,853668,1:1,1168818
51372,850967,n:1,1231835
5210,853286,n:1,
7384,850860,n:1,
65010,856111,n:1,
5576,854778,n:1,961817
788,852401,n:m,
788,854267,n:m,917325
788,854297,n:m,
788,856171,n:m,
HUMAN69931,855919,1:1,
3615,856626,n:m,1249784
3615,851152,n:m,
3615,854948,n:m,
5859,854339,1:1,1212031
2876,852546,n:m,
2876,854855,n:m,
2876,853842,n:m,
387,856294,1:1,961234
HUMAN70038,851582,n:1,
275,851582,n:1,1246559
29925,851504,1:1,960974
84315,852753,n:1,736042
10991,852189,n:m,
10991,856855,n:m,
11070,854043,1:1,873032
9136,856255,1:1,961020
57060,852533,1:1,
11344,852971,n:1,
80335,853851,1:1,961055
26354,856723,1:1,1207710
375346,855941,1:1,
91869,852261,1:1,789812
7086,852414,n:m,
7086,856188,n:m,1180062
776,853131,n:1,
93973,854309,1:1,1246434
26059,851018,n:1,
7871,853598,1:1,
57406,855801,1:1,
5162,852522,1:1,1180063
8309,852667,n:1,
9861,856223,1:1,674125
115286,855729,1:1,917327
8801,853159,n:1,
7110,853031,1:1,
9039,856179,1:1,
55164,854702,1:1,1188638
2632,856705,1:1,874075
25978,853825,n:1,
1371,851614,1:1,1193857
56954,851065,1:1,952461
9868,856517,1:m,
9868,855602,1:m,960938
6152,852852,1:m,
6152,853051,1:m,1235342
64422,855741,1:1,1175026
54762,850501,1:1,
10063,850651,1:1,
2932,855170,1:1,961141
2960,853840,1:1,1219668
54554,852472,n:1,962748
3836,855532,n:1,
201562,853348,n:1,
4171,852258,1:1,1134257
80325,854816,1:1,1211578
11343,853768,1:1,
29927,851095,n:1,1248050
8607,851771,1:1,1249747
6184,853455,1:1,
7879,855012,1:1,
7555,855466,n:1,
22820,855429,n:1,
27032,852709,1:1,707414
51560,850966,n:1,962123
55186,852491,n:m,917330
55186,854672,n:m,
